L,Full mission,A x A,B x B,A x B
1.139000000000000000e+03,2.460380957422982767e-04,2.890279240324917023e-03,2.441341082468931507e-03,2.508670526661365297e-03
1.140000000000000000e+03,2.074886136680028151e-03,9.720124300235536211e-04,8.323174421116713573e-03,-4.347240560243826636e-04
1.141000000000000000e+03,-1.956688195502871968e-03,-2.453337562487002167e-03,4.800104689086778439e-04,-7.217650821153148450e-04
1.142000000000000000e+03,-2.204424064736859069e-03,-4.171321343519960277e-03,-4.119763411213849674e-03,-3.404199597060974993e-03
1.143000000000000000e+03,-7.459353378440466628e-04,1.024559526932472889e-03,-8.392557739663707161e-04,-4.024712069966131581e-04
1.144000000000000000e+03,-4.565109336745127363e-04,-4.051896965057913934e-03,-4.799975159528913245e-03,-1.237771251224194799e-03
1.145000000000000000e+03,4.476562493622310030e-04,4.773563285574635752e-03,-2.123856000927782511e-04,-2.250697531621016160e-03
1.146000000000000000e+03,-2.982590862652020371e-03,-2.681154774453616517e-03,-6.855343122553056098e-04,-3.128516262688280439e-03
1.147000000000000000e+03,-2.274624344552631482e-03,-3.951142387952339893e-03,1.933729560781329709e-03,-2.771218811670623713e-03
1.148000000000000000e+03,-1.912913794153464370e-03,1.485161514559593318e-04,-4.415578164836887060e-03,-4.146989717280361205e-03
1.149000000000000000e+03,-1.868605315389109756e-03,-9.386041011809322099e-03,3.426790807213444395e-03,-4.080256873071069421e-03
1.150000000000000000e+03,-1.008103750448256699e-03,-3.006903686834903194e-03,-3.014859686121740961e-03,7.851982467634259629e-04
1.151000000000000000e+03,-2.829687058221669674e-04,4.267419072066149649e-03,4.133651345251051178e-03,-6.389525310672862068e-04
1.152000000000000000e+03,-1.871327163717208079e-03,-1.612387648209280371e-03,5.954005124007920313e-03,4.281339744208817401e-04
1.153000000000000000e+03,-5.503062702439528390e-04,-1.361883006723348805e-03,3.623909079506816740e-03,-2.132692026011038643e-03
1.154000000000000000e+03,-9.193585955087368346e-04,-2.281817817415094166e-03,3.105124377766927020e-03,1.736348161166300979e-03
1.155000000000000000e+03,2.708733127553464813e-03,2.298582164113767250e-03,7.144392154325363530e-03,1.888475018600315651e-03
1.156000000000000000e+03,1.024567224892288051e-03,-7.524308971609117332e-03,9.349597003560248740e-04,-9.761349895716765843e-04
1.157000000000000000e+03,1.036994107542291762e-03,2.451837214626950007e-03,5.243470203854221773e-04,-1.345845733560937065e-06
1.158000000000000000e+03,1.254710270895200179e-03,-4.799852976952686569e-03,1.288019824421902763e-03,4.758926108155947868e-03
1.159000000000000000e+03,2.752871804965284584e-03,-1.506271791908902168e-03,2.760779246995413369e-04,3.898058080368577930e-03
1.160000000000000000e+03,1.258248656856287249e-04,-7.277434945616605144e-03,1.341656148866197246e-03,1.914239920285224416e-03
1.161000000000000000e+03,2.025603409214053220e-03,-7.159647763859632551e-03,4.094254942158858171e-03,9.685679850023520745e-04
1.162000000000000000e+03,2.295548420080374685e-03,7.375482064052379765e-03,1.544809856871558369e-03,5.944127443343355413e-05
1.163000000000000000e+03,-1.388850280461902034e-03,-4.820696781469414535e-03,-3.292826443595211344e-03,3.292056593007280018e-04
1.164000000000000000e+03,-1.519477488020873693e-03,1.037241009220617703e-03,-5.444864090527931286e-03,-2.709992375660469788e-04
1.165000000000000000e+03,1.017589107421185178e-03,1.520090740806754465e-04,2.858686745427972860e-03,3.437286929561114181e-03
1.166000000000000000e+03,-2.413684212132426784e-03,-6.675317533978235816e-03,-1.587665995650064388e-05,-3.038146353026076503e-03
1.167000000000000000e+03,2.219530568453855109e-03,3.442398322385904590e-03,3.959898212791710358e-03,-9.180281783995327630e-04
1.168000000000000000e+03,4.271326927558014974e-04,9.357382578932260664e-03,1.789653033715890747e-03,-4.567943651225658992e-03
1.169000000000000000e+03,6.344919566734141467e-05,-9.566541375616846241e-04,-2.776489473162325333e-04,-3.153116758148861477e-03
1.170000000000000000e+03,1.169730082307876128e-04,7.248411857330161467e-04,1.047906587031454187e-03,-1.449305672860732750e-03
1.171000000000000000e+03,7.308521417616292790e-04,-1.166388242523158647e-03,2.137826048823753856e-03,1.419741755116040414e-03
1.172000000000000000e+03,-3.998337888339162025e-04,6.678099531745328166e-03,5.414550286602457657e-03,-1.521589367470297088e-03
1.173000000000000000e+03,1.121416811825714805e-03,6.490041081659563005e-03,-6.133572170147405175e-04,4.367552836588567541e-04
1.174000000000000000e+03,-7.271623059397994832e-04,8.959153626101031345e-04,5.651578281707914791e-03,-7.519207670548703560e-04
1.175000000000000000e+03,-1.325612403819294294e-03,-1.165331980995340001e-03,7.558961041352094817e-03,1.311107652545321972e-03
1.176000000000000000e+03,-3.145331610866389498e-03,-3.344176519779306321e-03,-3.259068829707971980e-03,-6.291356247938632851e-03
1.177000000000000000e+03,2.017635707747977673e-03,6.738454516810897521e-03,6.879909763513409639e-03,3.581001834810115564e-04
1.178000000000000000e+03,-7.115439281528310959e-04,7.551372714558360170e-03,-2.117309651985838960e-03,-3.697741447598752815e-03
1.179000000000000000e+03,2.233747054840610688e-03,1.916761503701866140e-03,4.958743168093845965e-04,1.343408627068064069e-03
1.180000000000000000e+03,-8.277228232215149643e-04,-1.062320809934089692e-03,2.714627210074900023e-03,-2.018411684350753053e-03
1.181000000000000000e+03,-2.773301588345945031e-03,-4.066519053621612569e-03,-4.144202615360100157e-03,-1.191823589399789449e-03
1.182000000000000000e+03,6.537093442536378966e-04,7.157165137133071446e-03,1.488882652058843084e-03,-2.917363913742062557e-03
1.183000000000000000e+03,-2.220649943315338923e-03,-4.517515759716287001e-03,-3.072570519085395489e-03,-3.877284896385078516e-03
1.184000000000000000e+03,-6.292557730732120051e-04,7.571032168941869284e-04,-3.248308965893866723e-03,-1.042521916274337683e-03
1.185000000000000000e+03,-1.380381221037456970e-03,-8.534115997732589359e-03,-8.940795081582289180e-04,-3.974948976960294630e-03
1.186000000000000000e+03,3.375659211481965224e-05,-4.905027975373891201e-03,-4.463051722505681149e-04,-4.415266476291368155e-04
1.187000000000000000e+03,2.440997848419629995e-03,9.254764287049761090e-03,3.277886860335367004e-03,-1.713998785375448700e-03
1.188000000000000000e+03,-1.366251106630451398e-03,1.378333182650387685e-03,6.848384542724354936e-03,-3.907051761181730420e-03
1.189000000000000000e+03,5.065578157478617654e-04,2.798207047559212249e-03,1.667171449794889980e-03,1.705987884587904617e-03
1.190000000000000000e+03,-1.430060723463190972e-03,2.533351944741295270e-03,6.266897757137161566e-03,-1.695799541397052627e-03
1.191000000000000000e+03,-9.223361345265393765e-04,-9.458061586259582793e-04,-5.166638259104841188e-03,4.532585209449655969e-03
1.192000000000000000e+03,1.551455031254641865e-03,7.221858745098999263e-03,-1.853570399983519960e-03,3.491317400529185197e-03
1.193000000000000000e+03,3.254702337800226969e-04,5.869317355339579573e-03,-3.190410002049956853e-04,7.665555006910752247e-04
1.194000000000000000e+03,-1.099983692432595977e-03,-2.985262100104936304e-03,-9.637081555074972564e-04,1.893744640344829618e-03
1.195000000000000000e+03,6.988758721055779184e-04,1.648942015058082848e-03,2.030392273070255431e-03,-2.771724857630023680e-04
1.196000000000000000e+03,-3.274657327970154335e-04,-1.609981106206860059e-03,-2.510823844722610138e-03,2.880792640627695498e-03
1.197000000000000000e+03,4.570025345379735357e-04,2.456576116654990601e-03,6.781088748321552513e-03,-1.779715523202749427e-03
1.198000000000000000e+03,1.576796248436177980e-03,4.712891485136417452e-03,-6.405182372900726506e-04,2.145883095038463549e-03
1.199000000000000000e+03,1.146392170286032654e-03,-2.280320971046178105e-03,4.410944552027179152e-04,-1.535215904063316978e-03
1.200000000000000000e+03,5.378321504612814784e-04,-1.534202968427010594e-03,-1.816176213103880971e-03,-5.726122071715469657e-05
1.201000000000000000e+03,3.273877957276991740e-04,3.067329199727409673e-03,2.311910154556689849e-03,-5.468372910534230469e-03
1.202000000000000000e+03,-1.221021354990048076e-03,-5.982991220664368726e-04,9.432087508914367702e-05,-3.830426387432661964e-03
1.203000000000000000e+03,-5.040879796357599502e-04,4.136205321668790132e-03,-2.824720591673574900e-03,2.795978284384648387e-03
1.204000000000000000e+03,8.301236547624002166e-04,-3.334789776387745222e-04,2.145749276596896175e-03,-4.144034457045756058e-04
1.205000000000000000e+03,1.828666136339752914e-03,3.503271981194377126e-03,5.932834192226250219e-03,5.253841150254418696e-03
1.206000000000000000e+03,1.776812839706165504e-03,1.053036058407869936e-03,5.067054906383494824e-03,-2.516615517623256148e-03
1.207000000000000000e+03,1.826039635164993305e-03,4.138282018284652509e-03,-4.928217172218305950e-04,8.516657219273339463e-03
1.208000000000000000e+03,-1.427507907453538262e-04,7.935669817000470111e-03,-1.307373032439840439e-03,-1.570756454014394198e-03
1.209000000000000000e+03,3.305995458270744643e-03,4.527306002283285578e-03,-4.143485495227897455e-03,1.629745802190404533e-03
1.210000000000000000e+03,1.231978122724043060e-03,5.043311648727438930e-03,4.763527424752897824e-04,1.952850084297046455e-03
1.211000000000000000e+03,9.748420467479541017e-04,-4.265079321123489524e-03,2.998065953985737039e-03,3.026744467336166884e-04
1.212000000000000000e+03,2.103771474954514893e-05,-1.350243865736914552e-03,-3.071759206832195763e-04,6.946631878161660346e-04
1.213000000000000000e+03,-2.514109690078234621e-03,-4.235349349772166323e-03,-3.248018306706527449e-03,-3.780780529851562009e-04
1.214000000000000000e+03,-2.405359473089249342e-04,9.978574969159572511e-03,4.344796702255547712e-03,-4.756516265140961833e-03
1.215000000000000000e+03,3.001021260136138742e-03,1.081517858605786885e-03,6.977514100124223781e-03,4.084344124096720048e-03
1.216000000000000000e+03,6.510443074115542569e-04,-2.463581519690526134e-03,7.799960856299800911e-03,6.779954925587123801e-04
1.217000000000000000e+03,-5.752554284996411454e-04,-4.405598944987711499e-04,9.139299128458596225e-04,-2.798447590532022501e-03
1.218000000000000000e+03,1.982074784940290185e-03,8.546096838087789693e-03,2.810100470563379332e-04,5.713186782760737610e-03
1.219000000000000000e+03,-6.773558927774716697e-04,2.188820732885194548e-03,-3.118620502168027546e-03,-2.727138124259098715e-03
1.220000000000000000e+03,1.236423339434777110e-03,-3.441588827320981453e-04,-6.544880507503679154e-03,7.127552614043488255e-04
1.221000000000000000e+03,-6.672415856227289707e-04,-3.210137231608633374e-03,-1.292854586174830428e-03,-2.784223794372657230e-03
1.222000000000000000e+03,1.449595623934745803e-03,7.120975027057594754e-03,-1.134401970610043019e-03,3.085139494834422333e-03
1.223000000000000000e+03,8.416814783821406978e-04,7.024877560810842761e-03,-2.519643835351898127e-03,-9.053107581551482442e-04
1.224000000000000000e+03,2.323555187166555843e-03,2.633607359439835149e-04,3.826196708995667321e-03,2.518320466797355217e-03
1.225000000000000000e+03,-1.474895394802191529e-03,-3.747773227405205160e-03,-5.464492545239806043e-03,1.311454171616823925e-03
1.226000000000000000e+03,-1.015648763678553626e-03,-2.175264800826470779e-03,4.475661835679596405e-03,-3.913362527870485261e-03
1.227000000000000000e+03,-7.080738976545709364e-05,-2.084154131695921050e-03,-6.608060406716933372e-04,1.617091562650678624e-03
1.228000000000000000e+03,-8.700944939979363829e-04,7.619375485572729874e-03,-2.639431351054634389e-03,3.433949907850241323e-04
1.229000000000000000e+03,-2.479201410402723411e-04,-4.802479719435050719e-03,9.367867952638116169e-05,-2.695149904283863918e-03
1.230000000000000000e+03,9.159165463050614273e-04,2.323191370799400357e-03,1.395311476298636590e-03,1.744366061915210171e-03
1.231000000000000000e+03,1.916393828066306673e-03,2.666047028186726772e-03,-1.264793287394510267e-03,1.470077952447163862e-03
1.232000000000000000e+03,-1.769118041558544012e-03,4.554264124477680475e-03,-4.557472458572343205e-03,-7.088002119188216085e-03
1.233000000000000000e+03,1.549531922553840004e-03,-3.916084912366371920e-03,-1.394513232410255106e-03,3.698519381441060967e-03
1.234000000000000000e+03,5.007876355524088115e-04,-7.926538791457011374e-03,-7.268354220110922852e-03,5.727191555746455331e-03
1.235000000000000000e+03,9.762109952114151560e-04,4.146299391866413442e-04,4.186324318212708735e-03,-6.172619042610081111e-04
1.236000000000000000e+03,-1.122066486712351100e-04,-5.467440722071390154e-03,-2.854831371932068859e-04,7.263351217501709707e-04
1.237000000000000000e+03,-1.023110413569422667e-03,9.434789571640473521e-03,-4.866729675313295929e-03,-2.735455338336037056e-03
1.238000000000000000e+03,-1.075792549354901741e-03,-5.585043881389632758e-03,2.700271096592517586e-03,-9.259826719182759000e-04
1.239000000000000000e+03,-2.977653759546963763e-04,2.575968796477382840e-03,-7.081381023187417571e-03,2.591701576599646575e-03
1.240000000000000000e+03,-1.635285392478996128e-03,-4.334566840872580533e-03,1.114216235479028975e-03,9.876645025842490343e-04
1.241000000000000000e+03,2.760553822895831996e-03,-1.321497543267455797e-03,4.155629808280112206e-04,5.126246835381854938e-03
1.242000000000000000e+03,1.169399687464086528e-03,3.710945035653325993e-03,6.713089721090562470e-04,1.835367779898202517e-03
1.243000000000000000e+03,-1.548935646987606484e-03,-6.633755461788407720e-04,-7.016334015929704543e-03,-4.092806188443618397e-03
1.244000000000000000e+03,2.132593906444209091e-03,7.494815020229637567e-04,-2.999352967828375870e-03,3.371042767940149714e-05
1.245000000000000000e+03,-1.820972681716272754e-03,-3.085708194048059246e-03,3.820065817998138935e-05,-2.132215599669602408e-03
1.246000000000000000e+03,-9.499988639339841060e-04,-3.857873262592701434e-03,-5.162503476851184984e-03,8.017203992140974501e-04
1.247000000000000000e+03,-1.752335597150369347e-03,4.171425391027962053e-03,6.257453194683714956e-04,4.984342855726550062e-04
1.248000000000000000e+03,-4.866633785792842670e-04,5.904887565059942570e-04,-2.306141423721939747e-03,1.098606238886807435e-04
1.249000000000000000e+03,-2.342664934729609197e-03,-2.223541354953990565e-03,6.235043555540750564e-03,-5.763649883695568139e-03
1.250000000000000000e+03,-1.183709724026423904e-03,-4.981035296903096703e-03,2.920368916577515718e-03,-5.242097568150897238e-03
1.251000000000000000e+03,-2.596896407494934077e-05,4.897237985751114013e-03,-1.533519847382982040e-04,-2.587132089694093532e-03
1.252000000000000000e+03,-6.003363516770667332e-04,-3.228663424975919578e-03,2.912319816076886642e-05,-3.266726974837028986e-03
1.253000000000000000e+03,7.945938230964602524e-04,-3.914816683234720318e-04,-2.118615970788977759e-03,5.287772302438508093e-04
1.254000000000000000e+03,9.350417412796268278e-04,5.938431664389660566e-03,1.536164628933971328e-03,-1.526354366300447171e-03
1.255000000000000000e+03,1.154045483549515994e-03,5.530094103733184524e-03,-1.056230375763309373e-03,1.050621506142326248e-03
1.256000000000000000e+03,5.033763130189348144e-05,4.974421394426311628e-03,-3.712528249260614414e-03,-3.125663667924097203e-04
1.257000000000000000e+03,-2.009179374163707656e-03,2.559858577390896305e-03,3.909431825286800374e-04,-6.290031499522474997e-04
1.258000000000000000e+03,-2.728838496506991694e-03,-7.253298776427605406e-03,-3.200475175154176254e-03,2.552704361648216839e-03
1.259000000000000000e+03,4.959377147168155756e-04,-4.797583299888073805e-03,-3.532827669250605124e-03,2.402132627551750114e-03
1.260000000000000000e+03,-4.280845773292933296e-04,3.043049705960136631e-03,-9.716545472529375047e-03,3.457047162721641267e-03
1.261000000000000000e+03,-1.328224513924915022e-03,2.857503484036574663e-03,-5.275902430984087677e-03,-4.742443275204771998e-03
1.262000000000000000e+03,1.310743207093370295e-03,-4.229385706083855882e-03,-4.246344219315748708e-05,1.276045166930392643e-03
1.263000000000000000e+03,3.858002833341614597e-03,4.765459500265197858e-03,4.202969331472571589e-03,6.998785918728813501e-05
1.264000000000000000e+03,-1.672374982630933128e-03,-2.584327913564427211e-03,3.795591448231712232e-03,-1.299500509828352369e-03
1.265000000000000000e+03,-2.700063187921764897e-03,1.342236136347456886e-03,-6.585867782311722804e-04,-4.612685059521383531e-03
1.266000000000000000e+03,-2.326965522963703008e-03,-5.467013736510784386e-03,-4.073549920892610525e-03,-5.357748964654565280e-03
1.267000000000000000e+03,1.824001379361072945e-03,3.665609044079413091e-03,2.691586409050985944e-03,-2.397117715683612892e-03
1.268000000000000000e+03,3.865220835715775603e-03,-5.558189812722911377e-03,6.108233149930185693e-04,4.277813577607635434e-03
1.269000000000000000e+03,3.976502366999163512e-03,1.103973829895347862e-02,7.487463374567312688e-03,-5.238684140319126289e-04
1.270000000000000000e+03,1.278146106438723690e-03,-3.242569914218167149e-03,2.479945574230366274e-03,1.735017982121972446e-04
1.271000000000000000e+03,4.684034585859708950e-04,1.533327261793501067e-04,-5.841513390275282144e-03,-1.948204824599719491e-03
1.272000000000000000e+03,-9.584090713528402132e-05,3.214760094825257555e-03,7.078854894987116411e-04,-1.442882730395370419e-03
1.273000000000000000e+03,-1.566242967180288357e-03,3.280736072797886017e-03,-3.243160858786634827e-03,-2.688921169272181274e-03
1.274000000000000000e+03,-8.435574730139363837e-04,-3.234305337031838021e-03,2.039049130941119302e-03,-2.048643159465920668e-03
1.275000000000000000e+03,6.720182084121110577e-04,9.604350919017833402e-03,1.832724279600047093e-03,-1.959298812062739044e-03
1.276000000000000000e+03,2.550620215529265846e-03,1.467858242702894944e-03,1.154845883302322608e-03,1.359203426946894305e-03
1.277000000000000000e+03,1.163172135631577227e-03,6.767608435087436175e-03,2.431355580567416685e-03,-8.239435953775233737e-04
1.278000000000000000e+03,3.054123653837067121e-04,-2.295966523275167100e-03,4.494375072451563084e-03,7.714193403026754379e-04
1.279000000000000000e+03,2.659689429588397644e-03,1.425956249394339306e-03,-1.674925619582648059e-03,3.361005624229808711e-03
1.280000000000000000e+03,-4.658846643395219388e-04,-2.364930139678832199e-05,5.210297252879395394e-03,-2.867810488313247627e-03
1.281000000000000000e+03,2.978654255883700797e-03,3.033551683393323484e-03,5.578229618948896129e-04,6.159581059454663325e-03
1.282000000000000000e+03,-7.763059863199377533e-04,-3.934412995311361086e-03,-1.716668252382046005e-03,-4.080667189330926432e-03
1.283000000000000000e+03,-1.189736235331040511e-03,4.853237750579375391e-03,-6.341983419473460996e-03,-5.165684895601234915e-03
1.284000000000000000e+03,-4.393725600811944701e-04,-3.282318998073621361e-03,-1.802058531021312471e-03,2.396670019975979363e-04
1.285000000000000000e+03,2.177391000536470049e-03,1.106105516901708698e-02,-2.542643578464877374e-03,-2.611219013020303604e-04
1.286000000000000000e+03,-6.718099990479591520e-05,-2.539690552827522305e-03,-2.664082365216999780e-03,-1.017441167942378759e-03
1.287000000000000000e+03,-4.399734009658180268e-05,-4.481228899166399618e-03,-2.018173392762138627e-04,-3.426130859682960557e-03
1.288000000000000000e+03,-2.112615880738019820e-03,-1.067097558802272174e-03,6.848133503310750020e-03,2.120188122451887452e-03
1.289000000000000000e+03,-1.844490771277494190e-03,-5.305718540952074000e-03,-7.275956567081934452e-03,-3.154373660714162447e-04
1.290000000000000000e+03,-1.208469901923587241e-03,5.266714619676354098e-04,1.373275078108328155e-03,-4.360988136013177821e-03
1.291000000000000000e+03,-1.059383651055831972e-03,6.259806157813596963e-03,-9.183505578720777690e-03,5.725193628070955436e-03
1.292000000000000000e+03,-5.171897925423741063e-04,1.421435325164200660e-03,-2.085900350341701737e-03,-3.375891835613215129e-03
1.293000000000000000e+03,1.315834475465404128e-03,6.648387751196705060e-03,8.501316153264135839e-03,-3.307972699843413859e-03
1.294000000000000000e+03,3.527788524049708593e-03,4.490478466498373789e-03,4.354333595936859050e-03,3.151979420111102222e-03
1.295000000000000000e+03,2.886418655667839436e-03,-4.124081887213944600e-03,-1.390222180250869771e-03,8.255599597986145160e-04
1.296000000000000000e+03,2.656243294398980860e-03,6.812401301777865764e-04,7.267924940369660004e-03,-1.283611106295841527e-03
1.297000000000000000e+03,3.101387045420915013e-04,3.215835761299659819e-03,-1.109914238027901248e-04,1.152063248821880029e-03
1.298000000000000000e+03,9.687783805336597047e-04,2.473579234005542429e-03,3.088087149466876152e-03,-1.591909626244740385e-03
1.299000000000000000e+03,2.264915830675307776e-04,4.373724897807087196e-03,-3.814544553707796201e-03,-1.105060872219850322e-03
1.300000000000000000e+03,1.769107224854992496e-03,3.370161233735256834e-03,6.488145537740578478e-03,2.326389061718567644e-03
1.301000000000000000e+03,-1.566336908985337291e-03,2.059541860436851779e-03,2.967205755954921594e-03,-6.477371743493314654e-03
1.302000000000000000e+03,2.478700250362136318e-03,7.941588496610234998e-03,6.223685670076227645e-03,5.632468599703825511e-03
1.303000000000000000e+03,-1.373532254414352224e-03,-4.447426693660834485e-03,1.684709409805420881e-03,-4.473752778047064495e-04
1.304000000000000000e+03,-2.213395277709304717e-03,5.829263835163238372e-04,-1.598007029382568674e-03,-1.199674348007342067e-04
1.305000000000000000e+03,7.738689434193860538e-04,-6.388204743093567339e-03,3.058977603351767036e-03,-2.341405444974585352e-03
1.306000000000000000e+03,3.493937157440000184e-03,2.162319710346193545e-03,2.573868799101160232e-03,2.347669374379488926e-03
1.307000000000000000e+03,-2.536381820720076848e-04,-1.220228852938582027e-03,2.342720332644293579e-03,-4.284550800395567349e-03
1.308000000000000000e+03,-1.485080827429637127e-03,-2.109114853677266505e-03,-7.229856009164696562e-03,-1.187435316239812471e-03
1.309000000000000000e+03,-1.212450853820911008e-03,-1.384771948844619113e-02,2.078072717465104073e-03,-1.551909764972476393e-03
1.310000000000000000e+03,1.493665129788013593e-03,5.724774227822044398e-03,1.752942911221797191e-03,5.486146766338893967e-05
1.311000000000000000e+03,7.402888321858956851e-04,4.962896163907075039e-03,5.606861703526784882e-04,3.741848257966666784e-04
1.312000000000000000e+03,-1.872460706014886147e-03,4.939263558409333690e-03,-2.207469879918004009e-03,-4.221154841966572382e-03
1.313000000000000000e+03,-4.662622892637330319e-04,2.736588636921846729e-03,-2.574723302829544543e-03,-1.124020714305340668e-03
1.314000000000000000e+03,2.477109308075854666e-04,5.358357205416715979e-04,3.195621574052009972e-03,-6.708809716451708980e-04
1.315000000000000000e+03,2.249731680122479642e-03,8.712272067192897151e-04,2.641400576360496133e-03,1.167188782520630968e-03
1.316000000000000000e+03,1.366243402512582784e-04,-3.287443422256164198e-03,4.885077180405047494e-03,-4.514001005523663682e-05
1.317000000000000000e+03,-1.221959186903621812e-03,-2.728466656497988488e-03,-1.067366059197275702e-02,-1.944350119674106633e-03
1.318000000000000000e+03,-1.275403511987648932e-03,-9.191012401180219393e-03,3.629322774059603671e-03,2.574496766108901264e-04
1.319000000000000000e+03,-3.457952500324160822e-04,-7.223055206327586020e-04,-6.419702709065458479e-05,-4.012701334026909784e-04
1.320000000000000000e+03,6.474695169633865044e-04,-5.345769561243926549e-03,-1.314762781119864672e-03,-5.527085924429648656e-04
1.321000000000000000e+03,2.198834099831202971e-04,8.134435564179469391e-04,-9.603994694136284288e-04,-6.751764355819667510e-04
1.322000000000000000e+03,-2.384616412581408267e-03,-7.255331973573798249e-03,-2.602435888136101286e-03,-2.146085687521917702e-03
1.323000000000000000e+03,2.231036696633986217e-03,6.429458577105612305e-04,3.533553514542273413e-04,1.758113907604669322e-03
1.324000000000000000e+03,-1.074410674430027919e-03,-1.468968973788661869e-04,-6.219153854315030011e-03,2.257850578562654864e-03
1.325000000000000000e+03,2.012190373033258869e-03,-3.839624350056693516e-03,5.773852400455672419e-03,7.399319738419933611e-04
1.326000000000000000e+03,6.109566572547505802e-04,2.413502059114766563e-03,8.589090725022244244e-04,1.653435197649001794e-04
1.327000000000000000e+03,7.013745725085757544e-04,5.147661223616791307e-03,-3.575680621613827603e-04,-1.537285814689641050e-03
1.328000000000000000e+03,-2.097467889082888469e-03,-4.980964022044323883e-03,-4.761356798680636826e-03,5.211030879698540317e-04
1.329000000000000000e+03,-1.537022274253782312e-03,-4.964213077622337683e-03,2.820257744659514232e-03,1.671670997051147691e-03
1.330000000000000000e+03,-9.027409096886932632e-04,5.893206731071992666e-04,2.636548515744664700e-03,-4.260058628065308689e-03
1.331000000000000000e+03,2.506462995166108473e-03,8.795642047612883471e-03,-1.787518205417131315e-03,5.281455943866902175e-03
1.332000000000000000e+03,1.502874949611818179e-03,-9.067019803187074956e-04,3.238944437918459852e-03,1.753717797185870174e-03
1.333000000000000000e+03,-3.511613379868212641e-04,-6.191923724790344280e-03,1.357716019422639843e-03,2.582190000818348368e-04
1.334000000000000000e+03,-5.165384998220834412e-04,9.074831756836489530e-03,1.971104020550865261e-03,-2.003669276253951595e-03
1.335000000000000000e+03,1.497538839006463778e-03,-3.453849658700037378e-03,6.480452456251292216e-03,3.477822304676018127e-03
1.336000000000000000e+03,-1.109432867579875602e-03,9.453161686597192151e-03,-4.409497049017513208e-03,-2.291552835798199832e-03
1.337000000000000000e+03,-2.118152027733835076e-03,-5.381355971814749325e-03,-5.514617057432129668e-03,-9.622990902830249899e-04
1.338000000000000000e+03,-3.119975807598027173e-03,-1.236973278720932337e-03,-5.996731054046269133e-03,-1.838922312934723052e-03
1.339000000000000000e+03,-1.329108553027066701e-03,2.638636699635618296e-03,-2.415516658183960823e-03,-1.091998038684080302e-03
1.340000000000000000e+03,-2.380495689173259526e-03,-3.805818655711040027e-03,-4.738532939558907399e-03,-1.901140980079670363e-03
1.341000000000000000e+03,3.928818213432113716e-03,1.599350613266034213e-02,2.772689967873312802e-03,-5.294047913253658319e-04
1.342000000000000000e+03,-5.001324447602563221e-04,3.105068521612555990e-03,2.702674443119839828e-03,-5.112079582546430207e-04
1.343000000000000000e+03,-1.832137965410928892e-03,8.044514444214660720e-04,-8.286401529436774466e-03,-4.867222508585304121e-03
1.344000000000000000e+03,9.672350007397610000e-04,1.450679444601338242e-04,2.857625435492327018e-04,2.723694044153256600e-03
1.345000000000000000e+03,-2.729674730643514083e-03,1.897173081131934766e-03,-1.430293250643005498e-03,-8.428797987494521509e-04
1.346000000000000000e+03,-5.883599478571418379e-04,-4.971461795934233388e-03,1.939869998284972363e-03,-4.460634414214287649e-03
1.347000000000000000e+03,-1.342533071141781189e-03,-2.348330583183452086e-04,-7.325879621085419624e-04,-5.858919813659478094e-03
1.348000000000000000e+03,2.017352582060193914e-03,-3.608665490988045843e-03,-1.228546058949227943e-03,3.152766309636771073e-03
1.349000000000000000e+03,-7.294214782879214834e-04,2.740294374393742460e-03,1.941973686543062468e-03,-1.035783029073605475e-03
1.350000000000000000e+03,2.144177450896111829e-03,7.649201581084173404e-03,2.858996111842369500e-04,1.202004536648440319e-03
1.351000000000000000e+03,-1.276258050844246081e-05,1.619976754548575065e-03,4.656496775778550326e-03,1.183252056717941467e-04
1.352000000000000000e+03,-1.829917309701277559e-03,1.049853420079283756e-03,2.228940284353921920e-03,-2.515272777557162141e-03
1.353000000000000000e+03,1.027851660615560284e-03,-2.630562102609521058e-04,4.388361694630738691e-03,8.668112509405072981e-04
1.354000000000000000e+03,2.691629445680200714e-03,6.394348770931370177e-03,-4.048361835528574600e-03,5.599260577466184247e-03
1.355000000000000000e+03,-4.719788053673006946e-04,-2.029986970836531943e-03,-2.518563342931092949e-03,-3.253751142848005165e-03
1.356000000000000000e+03,-7.877883572517192963e-04,-1.647968926625836480e-03,2.017888868595582412e-03,3.076091434667731044e-04
1.357000000000000000e+03,2.389015296148684110e-03,6.192374717446599147e-03,5.149713931319847837e-04,4.183033900401604901e-03
1.358000000000000000e+03,2.181925065091145938e-03,3.338774748838244100e-03,1.058987248793501028e-02,1.315329720035008244e-03
1.359000000000000000e+03,2.101767303190662725e-03,5.358678464090264881e-03,6.004021105906963765e-03,-6.757816370216820131e-04
1.360000000000000000e+03,-6.610707702511256154e-04,-7.212760567696872502e-03,3.437717232422757979e-03,4.581831484119697206e-03
1.361000000000000000e+03,4.781715749712393479e-04,-2.823885368633151718e-03,-9.784514443040744081e-04,1.718019672436659840e-03
1.362000000000000000e+03,6.071973448310498574e-04,1.106902888460022452e-03,5.419647872855135051e-04,2.095226044262271745e-03
1.363000000000000000e+03,1.512886882280842313e-03,6.741620766140704948e-03,3.212486319402565668e-03,-1.553509809580817542e-03
