L,Full mission,HM1 x HM1,HM2 x HM2,HM1 x HM2
1.120000000000000000e+03,-1.133960840165936217e-03,3.026361757813459969e-03,-5.423352190943656059e-03,-3.023645989135283381e-03
1.121000000000000000e+03,-1.514840414222118781e-03,-1.926172119086774596e-03,8.645818805746491656e-03,-4.646403412216341261e-03
1.122000000000000000e+03,2.991715196950919375e-03,5.366854481882303921e-03,1.664702889150956530e-03,1.236422036385002692e-03
1.123000000000000000e+03,-1.376634963339706677e-03,-1.313450561179823825e-04,-4.011784332876862369e-03,1.416893025463714486e-03
1.124000000000000000e+03,2.218161425425734749e-03,4.191186280856039337e-03,-2.625166896396184668e-03,4.367226137431323360e-03
1.125000000000000000e+03,-1.783530879014820643e-04,-2.657737440604408287e-04,-2.553978368269748181e-03,-5.902746777072795164e-04
1.126000000000000000e+03,7.499630292013507310e-05,1.670566156249442269e-03,-2.963681610192302196e-03,3.581343135381111122e-03
1.127000000000000000e+03,-5.550510290394498631e-04,4.422008601304092297e-03,5.905221110163179354e-03,-4.851190890784198807e-04
1.128000000000000000e+03,-8.180143850402231669e-06,-2.659972822942255170e-03,1.136257422034235576e-03,1.902202563887785396e-03
1.129000000000000000e+03,2.457537747878490129e-03,-2.708124797262820120e-03,1.991431710109384592e-03,3.002474294902201819e-03
1.130000000000000000e+03,5.165078747516547823e-03,4.364243562396504655e-03,3.539086528420432726e-03,1.712897572184337788e-03
1.131000000000000000e+03,-1.765018884267865237e-03,2.061683101677806718e-03,-1.032749780678025170e-04,-1.117323583478381423e-03
1.132000000000000000e+03,-4.682504018018462141e-04,5.926815813000609751e-03,-3.120911163086846629e-03,-4.039747170641530202e-03
1.133000000000000000e+03,1.425835713553762381e-03,2.652027527404237847e-03,1.140716023994596193e-03,3.201853472346170588e-03
1.134000000000000000e+03,1.922754708493835474e-03,7.240989154881044380e-03,-5.349850512237776246e-03,3.319803248064446231e-03
1.135000000000000000e+03,1.344281468375278571e-03,-7.069636343314276983e-03,3.452532909109115589e-03,-1.294069414027936623e-03
1.136000000000000000e+03,-3.189622866558582300e-04,-7.111681284606619427e-03,-5.281405636895117675e-03,8.439934972001727109e-05
1.137000000000000000e+03,7.508525496076557055e-04,-4.723917803385112128e-04,6.527269564523572459e-03,9.884724667727788541e-04
1.138000000000000000e+03,1.658792612312891442e-03,5.189315643105386552e-04,2.711922902053182441e-03,1.553474783943605345e-03
1.139000000000000000e+03,-1.239946365830283184e-03,-1.066171359758626147e-02,5.655864527768124372e-04,-5.700924470453649570e-03
1.140000000000000000e+03,2.908091379440239446e-03,3.513746960397286321e-03,6.526128052550105724e-04,1.711370501813416810e-03
1.141000000000000000e+03,-4.989863353723928167e-04,-5.742773084216543089e-03,7.044827801204866374e-04,-4.242899225518131576e-03
1.142000000000000000e+03,-6.603698765412040466e-04,-4.879269196591281763e-03,2.888998664954275930e-03,8.394919390450632148e-04
1.143000000000000000e+03,1.449701108928069760e-03,1.890578736147936409e-03,6.256519088118939545e-03,-4.920968460954305498e-03
1.144000000000000000e+03,7.888366890511408058e-04,-1.506705180457256887e-03,3.357017264969839807e-03,6.075135435501110605e-03
1.145000000000000000e+03,3.115840922634643094e-03,3.853648839525394831e-03,4.618784976925409402e-03,2.507792671368661627e-03
1.146000000000000000e+03,-1.604071075484900548e-03,-4.249716746303534333e-03,9.357428368266683741e-03,-1.543421126687483536e-03
1.147000000000000000e+03,9.692028475107101115e-04,-5.944996743324328439e-03,-4.564048428255425283e-04,6.117886049318220195e-04
1.148000000000000000e+03,4.367726568576809167e-04,1.797707577756058224e-04,1.274048650158010609e-03,2.016419119589378094e-03
1.149000000000000000e+03,-1.332455444848810750e-03,-6.120488524652084247e-03,2.888029099855580692e-03,4.248263205279270639e-04
1.150000000000000000e+03,2.725479033764173368e-04,9.011937366941048105e-04,-4.790572238210222267e-03,3.794415278273881136e-03
1.151000000000000000e+03,-1.337095015616702326e-03,-3.306149129464915331e-03,-4.001496021533814881e-03,1.521676052337758711e-03
1.152000000000000000e+03,-9.837847701378243069e-04,1.020300420545725006e-02,9.179259455179868132e-05,-3.173805024414463102e-03
1.153000000000000000e+03,-7.983138040396479430e-04,-7.656328548830967223e-03,-1.541499605988636001e-04,1.278669582444550562e-03
1.154000000000000000e+03,2.145997592021359418e-04,-6.881992524417788679e-03,-2.262125310836880787e-03,-6.990842523004945058e-05
1.155000000000000000e+03,1.572972980126933779e-03,-3.513350856267251267e-03,1.058615891129930861e-03,4.376004842337383183e-03
1.156000000000000000e+03,-1.584263885924910072e-04,2.078031418667495786e-04,-2.567307853003953505e-03,2.734370175765683114e-03
1.157000000000000000e+03,-1.170946074235741001e-03,-1.143799449625970601e-03,-1.977553882460389434e-03,-1.386481727995761718e-03
1.158000000000000000e+03,-1.508134203419392283e-04,-5.828179499331657791e-04,2.722442853297811147e-03,2.927962988924590320e-03
1.159000000000000000e+03,2.493227072786138431e-03,2.188730343557227214e-03,-1.806365336044675474e-03,-1.885192800870193024e-03
1.160000000000000000e+03,-2.226958178655132374e-04,-5.938449981203398204e-03,6.904879473849545590e-03,-6.009565562168890998e-05
1.161000000000000000e+03,8.154131437501525902e-04,2.119345742449789925e-03,-2.339828248817739376e-03,4.085939327093829365e-04
1.162000000000000000e+03,1.567085248256714410e-03,1.083994542770169711e-02,2.695988137659146092e-03,2.286158727823046129e-03
1.163000000000000000e+03,8.021766042244475332e-04,-1.025465373913079722e-02,1.098389543467034012e-02,5.764697181581152508e-04
1.164000000000000000e+03,-1.314030930372738154e-03,1.043106731262841841e-02,3.175268511584320233e-03,-1.767819751750875426e-03
1.165000000000000000e+03,4.140497277363864442e-03,8.667334519269234011e-03,-5.037587188907609662e-03,1.963214324464263201e-03
1.166000000000000000e+03,-3.745104210867271095e-04,-6.763793304476284178e-04,4.059994122325601834e-03,4.158698230630593568e-04
1.167000000000000000e+03,4.575723455245411971e-03,9.966494684549780797e-03,8.507707982927671317e-03,2.821865897754696761e-03
1.168000000000000000e+03,1.454742163544886155e-03,-1.023264609639391778e-03,3.636066463007580490e-03,-2.876859212652957583e-03
1.169000000000000000e+03,1.594516448713538146e-04,4.216907475474798196e-04,4.112775615704861165e-05,4.041305077829631005e-03
1.170000000000000000e+03,-7.181536773354671400e-04,-7.235925952601902564e-03,3.630700267509924528e-03,1.743145204721592741e-03
1.171000000000000000e+03,5.098586976314675376e-04,6.306229003794338109e-03,-4.680944332216004089e-03,6.079764852438574244e-03
1.172000000000000000e+03,-1.602337095493750179e-03,6.115618905246155562e-03,-4.937963778852381969e-04,-2.278232849719783945e-03
1.173000000000000000e+03,1.514630791688884905e-03,-3.850091893449206042e-03,8.274869283722145405e-03,4.748979740993390306e-03
1.174000000000000000e+03,-2.576052314386137031e-03,-6.187969504574974446e-03,-1.849569557435582629e-03,2.630882752889918564e-03
1.175000000000000000e+03,-1.138725733739057513e-04,-3.798610251853817323e-03,6.433451377303948254e-04,2.284895282991185068e-03
1.176000000000000000e+03,-3.044783898009954717e-03,-9.960939610793577426e-03,-6.988119927189289857e-03,1.679185835903029660e-03
1.177000000000000000e+03,2.783014153019972015e-03,7.318418924790024219e-03,5.595125954736159327e-03,3.242451034832131464e-03
1.178000000000000000e+03,9.275950297979354119e-05,1.348490764140006411e-03,-9.407251286366949405e-04,4.118555167997457397e-03
1.179000000000000000e+03,6.246899166357313977e-04,8.764113300877576784e-03,9.521391818484280928e-04,4.196239301340999074e-03
1.180000000000000000e+03,9.936255228733732216e-04,6.998662903439766686e-03,-8.376130975417533930e-04,-2.087342537258177460e-03
1.181000000000000000e+03,-1.788073059110620528e-03,4.551836877759727826e-03,1.875743397552731215e-03,-2.398085010214615336e-04
1.182000000000000000e+03,-3.387137726764655535e-03,-6.044065053202435887e-03,-4.573100578112223105e-03,1.653192061134218941e-03
1.183000000000000000e+03,-4.945779081465611141e-03,2.939666515344400467e-03,-4.745816610473326327e-03,-4.533224109346926239e-03
1.184000000000000000e+03,-2.070515960457892674e-03,6.189730517003021182e-03,3.149951650834651590e-03,-3.713518603445447111e-03
1.185000000000000000e+03,-1.006580963889580974e-03,-5.435534322118071478e-03,-2.762908732066709019e-03,-2.880486294980405797e-03
1.186000000000000000e+03,1.723088069479768733e-03,-7.221150267034011187e-03,4.691675615371404193e-03,1.067416008168216388e-03
1.187000000000000000e+03,2.088235876706907510e-03,-7.130815091526110892e-04,-1.413001036472912031e-03,-3.465392349582846910e-04
1.188000000000000000e+03,-2.654397721893313970e-03,-2.937216395776718995e-03,-4.822447238694106686e-03,-2.581249332324531912e-03
1.189000000000000000e+03,2.711488380550107231e-04,1.341880835570079863e-03,-1.469473230744150136e-03,4.616645437709510080e-03
1.190000000000000000e+03,-6.895940224531898859e-04,5.694945854775670252e-03,-2.195333071467030911e-04,9.995427370071119887e-04
1.191000000000000000e+03,-1.195769403557992317e-05,-6.838069962904805808e-03,-7.165150837245524984e-04,9.151756626808451537e-04
1.192000000000000000e+03,2.367561982716995250e-03,1.183632405922738998e-03,-3.316273437134779553e-03,-2.088162431654876083e-03
1.193000000000000000e+03,1.136690205513574137e-03,-2.924702799946443665e-03,-4.520554279075262444e-03,3.548547480206529475e-03
1.194000000000000000e+03,2.919222261817981320e-03,2.965837806776393769e-03,3.321932252353953369e-03,3.898451933427027772e-03
1.195000000000000000e+03,3.087657841984404669e-04,3.359765545517895413e-03,3.128978046951480171e-03,-4.211228428045562557e-03
1.196000000000000000e+03,1.918021836781810298e-03,1.293289277680791539e-03,4.244346827310275377e-04,5.637934732438777859e-03
1.197000000000000000e+03,6.360118214183361476e-04,-9.125449394844589203e-04,-1.663620505069863739e-03,2.717626955858581852e-03
1.198000000000000000e+03,1.843754097895744862e-03,-3.999976891941687748e-04,2.122852571229747257e-03,3.102724996431422029e-03
1.199000000000000000e+03,8.330787280310498425e-04,9.241068330424890426e-03,4.057160031176315629e-03,4.744974408363667427e-03
1.200000000000000000e+03,1.505750493490774430e-03,5.827979419512304728e-03,-1.467246500047008143e-02,5.112741547067281740e-03
1.201000000000000000e+03,-8.639409850688618744e-05,4.734449486301289117e-03,-6.515473059969419112e-04,-4.372624311631344296e-03
1.202000000000000000e+03,-4.588861672968611895e-04,-2.833447555602396344e-03,-5.898596100772994857e-03,-9.936336571842716882e-04
1.203000000000000000e+03,-1.656718729625190293e-03,-7.114786047709723872e-03,-5.749344086441047011e-03,4.346469397291616646e-03
1.204000000000000000e+03,-3.318404838100811466e-03,-6.181951623116787968e-03,-1.046428863878211095e-02,-4.027262639211521590e-03
1.205000000000000000e+03,2.196290308521988820e-03,-1.364303459586795574e-03,2.465740177050390960e-03,6.591062874311372395e-03
1.206000000000000000e+03,7.787995094666391727e-04,-2.863595369255049310e-03,-2.506635443487481227e-03,4.988272618633276525e-04
1.207000000000000000e+03,-1.815513313832862628e-03,-1.196509415039735333e-03,-6.442922266288085564e-03,-9.678128190189833535e-04
1.208000000000000000e+03,-3.072011284380252345e-03,1.370569068452461015e-03,-9.539199097854254156e-03,-7.169555941475778613e-03
1.209000000000000000e+03,2.152251805871591671e-03,-3.493044359187426600e-03,6.495521902355440996e-03,5.315219488054707259e-03
1.210000000000000000e+03,-3.720085416462379918e-03,-2.696016803626440431e-03,-6.198259156351819746e-03,-2.538165588526005920e-03
1.211000000000000000e+03,-2.092922956369028340e-03,4.383638535234096224e-03,-1.358102385563889590e-02,5.485827922378287876e-03
1.212000000000000000e+03,-2.102318740795184465e-03,-4.521619685209872508e-03,-8.679511731463857363e-03,-6.079438893936394035e-03
1.213000000000000000e+03,-3.551453953959875925e-03,-5.057760285029942043e-03,-2.648557017448344153e-03,-8.058844022979572141e-03
1.214000000000000000e+03,-6.653919013169856591e-04,-9.857722385415699541e-04,-1.131067954906340989e-03,-1.223561407032775286e-03
1.215000000000000000e+03,1.145640275893208522e-03,3.679015740479858309e-03,2.485676523939966964e-03,6.870370903924174436e-05
1.216000000000000000e+03,1.511190519102242023e-03,1.322560069521278026e-03,-3.632077724637168895e-03,3.430004641304575802e-03
1.217000000000000000e+03,-2.608784053700824446e-03,-6.094539550936559774e-03,-2.818252703974769360e-03,-2.325764180435326099e-03
1.218000000000000000e+03,5.507115798590066832e-04,9.776942288182008042e-03,-2.407525071564355773e-03,4.113989597535405891e-03
1.219000000000000000e+03,4.188164022901509761e-04,3.074644135601178798e-03,1.231926567370387159e-02,-1.269548854818089477e-03
1.220000000000000000e+03,-2.050095969416416107e-03,1.113256965439177789e-03,-1.659518482196448153e-03,-1.867938743747622928e-03
1.221000000000000000e+03,2.613889361736609299e-04,-4.778370512610197879e-04,-8.839925061082420585e-03,3.584519590190660653e-03
1.222000000000000000e+03,2.011117853357506820e-03,1.304783852604368341e-02,6.075148003271170494e-03,-2.192721932080470872e-03
1.223000000000000000e+03,6.523240984239086961e-04,-4.466169012414623017e-03,2.706615012696277078e-03,2.512997681282559334e-03
1.224000000000000000e+03,-2.692391673547282760e-04,-1.146398897591838825e-03,1.049397263774330333e-02,-1.832489663853619942e-03
1.225000000000000000e+03,-2.098261229587260798e-03,-4.581765994297034260e-03,4.609096773976188721e-03,-8.006850427725777791e-03
1.226000000000000000e+03,-3.048675602598591508e-03,1.059463911568977491e-03,-1.086022102307704698e-03,-6.790655682932185237e-03
1.227000000000000000e+03,1.337286882995492726e-03,4.372117201655972320e-03,9.406750009641716426e-03,3.751086980793942420e-03
1.228000000000000000e+03,-4.912755661076254055e-04,9.292515630420036810e-03,-3.442952722159034820e-03,-3.751615674896771960e-03
1.229000000000000000e+03,1.010265060638822730e-03,-6.572016428928358946e-03,9.126825586351021424e-03,5.757769358527622776e-03
1.230000000000000000e+03,2.876576012869630104e-04,4.955919834396842888e-03,2.670551278033624076e-03,1.803465415579749839e-03
1.231000000000000000e+03,9.022549618225908768e-04,-9.271859025125491448e-04,7.870280416312160424e-03,-4.043059741937233978e-04
1.232000000000000000e+03,-1.708559974806696637e-03,-7.488082382333402856e-04,-4.322566787844095426e-04,-6.189526367965138276e-03
1.233000000000000000e+03,1.381786201955012691e-03,-4.509973300386820039e-04,3.855498413035757244e-03,5.749521192747237067e-03
1.234000000000000000e+03,7.771392252843036235e-04,-5.547919402553343204e-04,1.635697641504757494e-03,-6.055233263742476786e-04
1.235000000000000000e+03,2.556583197951464541e-03,6.602597285502362183e-03,9.869106448003386878e-05,5.720306118145852131e-03
1.236000000000000000e+03,9.833815143386556192e-04,-7.106598825615598018e-03,-1.144102438487577117e-04,2.794215315969638975e-04
1.237000000000000000e+03,1.780298168063142866e-03,1.181195064772412248e-02,1.397153379340838539e-02,-6.596624172500039143e-03
1.238000000000000000e+03,1.499818864930525190e-03,-3.635662790097165219e-03,-3.176628159553209971e-03,5.852093080140242584e-03
1.239000000000000000e+03,1.123469648400527918e-03,-1.843595354452856779e-03,-3.518143056925470899e-03,-1.701992193759507832e-03
1.240000000000000000e+03,-7.441474728775280580e-04,-5.831118885714818047e-03,7.294431769959364154e-03,4.166561998514507238e-03
1.241000000000000000e+03,5.174758317495774034e-04,1.038874953946618274e-02,3.133901803511680503e-03,-8.816197970207519802e-03
1.242000000000000000e+03,1.166250677530169090e-03,-9.841640253297027907e-04,9.215678268907045653e-03,-6.536460672080191860e-03
1.243000000000000000e+03,-1.879500324921945563e-03,4.641767132034060536e-03,-4.643177980445225075e-03,2.088325929835439798e-03
1.244000000000000000e+03,1.529136140477870172e-03,3.860368315025905842e-03,8.345486839965009923e-04,2.642348528194907176e-03
1.245000000000000000e+03,-5.978621192869134661e-04,3.692761535852032585e-03,-2.293095471891342177e-03,3.410186257682903824e-04
1.246000000000000000e+03,1.258884569708932635e-03,-2.789929188889239339e-03,1.808873845890197202e-04,3.767701803102611793e-03
1.247000000000000000e+03,-3.547925310140256526e-04,-6.130910545188081144e-03,-2.982172218100787378e-03,6.799170833741560380e-04
1.248000000000000000e+03,-1.126936358549966450e-03,-8.180755084240915950e-04,2.336342762111247306e-03,7.906476713371336784e-04
1.249000000000000000e+03,-1.563091214924933062e-03,4.800431778583429468e-03,-9.446149760831013681e-04,-3.720985591900119634e-03
1.250000000000000000e+03,2.426716641447734324e-04,-5.058891486148241710e-03,2.633261869512050490e-03,3.075906815677915181e-05
1.251000000000000000e+03,-1.938666190262837733e-03,-2.216429683512962170e-03,-9.910180425575353808e-04,-2.864469914859775739e-03
1.252000000000000000e+03,-4.699096045714171968e-04,-7.832788778852840111e-03,2.373004650798739290e-03,-7.084009343967298707e-03
1.253000000000000000e+03,-2.835229502782730905e-04,-7.972412145883095436e-04,5.455014017112409797e-04,5.503666203273910665e-03
1.254000000000000000e+03,1.826898076632446459e-03,7.118176778385612406e-03,9.208651855106414486e-04,-2.364232994748643665e-03
1.255000000000000000e+03,6.764131600254792535e-04,1.103470168717399919e-02,4.060327968360550460e-03,4.684051149507461047e-04
1.256000000000000000e+03,-1.281582836736347170e-03,-3.285360704333942922e-04,9.827742358028641878e-03,-3.843145570834136104e-03
1.257000000000000000e+03,-2.124917308375082452e-03,-8.367457065755557269e-04,-1.800279463414589803e-03,-5.182123410825995036e-03
1.258000000000000000e+03,-2.222995433463063799e-03,3.797743985195748892e-03,-2.944291948631513542e-03,-3.653397049008395500e-03
1.259000000000000000e+03,3.775874512211342595e-03,1.598589126278570499e-02,6.785539600257847054e-03,1.441690824248327281e-04
1.260000000000000000e+03,9.357129207058563925e-04,-8.164134038905002458e-04,4.662538284506320338e-03,2.220165761233230603e-03
1.261000000000000000e+03,1.040525446982000501e-04,3.731712180393262704e-03,8.816666314201556179e-03,-5.643321139978071423e-03
1.262000000000000000e+03,1.483843058501298304e-03,3.703627131458645319e-03,9.014657719227388288e-03,1.675598921473116058e-03
1.263000000000000000e+03,1.511679066942310783e-03,1.457345356337039384e-03,-1.319771338482246537e-03,-1.880218765851515792e-03
1.264000000000000000e+03,2.857583959514548889e-04,3.744929819647758659e-03,8.458548821755670216e-04,-1.114951651566606101e-03
1.265000000000000000e+03,-1.144664174388538864e-03,-6.607203359371750968e-03,1.969942685564595244e-03,1.048119533361748998e-03
1.266000000000000000e+03,-3.485998791342616570e-03,-7.209902266974669606e-03,-1.240801083807707011e-03,-1.113409454665884035e-03
1.267000000000000000e+03,-1.172832525204286699e-03,-1.147898837379675990e-02,-6.066471847153941110e-04,1.019245214461835880e-03
1.268000000000000000e+03,1.714959067842759463e-03,2.151862527519773569e-04,2.671002370552207419e-03,5.310210956075461959e-04
1.269000000000000000e+03,7.615724982619999838e-04,-5.728410946899066720e-03,-5.713418754001621178e-03,-6.158629835975104128e-04
1.270000000000000000e+03,2.762626985043211726e-03,1.550600571211013454e-03,2.314891663044818179e-03,7.901237379842093300e-04
1.271000000000000000e+03,-2.330761014110189350e-03,-1.222881884242599422e-02,-7.279662288229359762e-03,9.951787972936098139e-04
1.272000000000000000e+03,6.371196760189827731e-05,-7.719100144489100812e-03,3.928928335985154563e-03,1.052196370665856116e-03
1.273000000000000000e+03,-3.385210885552727110e-03,-8.868044223315206878e-03,-1.050803807178207414e-03,-5.131406985042103255e-03
1.274000000000000000e+03,2.276377898347066442e-03,5.594718174560349075e-04,3.225243174226373813e-03,-3.326240605615312079e-03
1.275000000000000000e+03,3.093252174781716338e-03,-9.528976816765731203e-04,-1.377266621172279319e-02,2.352071671635075096e-03
1.276000000000000000e+03,4.564413172504942426e-03,2.866864443442860774e-03,5.209939408235596606e-03,4.359321376789188594e-03
1.277000000000000000e+03,-6.329194374110943405e-04,-7.862293770472279092e-04,4.954933077767686295e-03,6.309288480594017843e-04
1.278000000000000000e+03,-2.899844414549177050e-03,-1.042141719053173675e-03,-4.751383305660189516e-03,-6.012591778970166004e-04
1.279000000000000000e+03,6.051805381314369564e-04,-4.634431289937907504e-03,-3.719359393224673516e-04,-2.140281454573529814e-04
1.280000000000000000e+03,-1.250970842218189624e-03,1.464280984446455873e-03,-5.630568373373353794e-03,-2.279343893145151668e-03
1.281000000000000000e+03,-2.049608517516861251e-04,6.963079069231849910e-03,-6.439095793867633671e-03,3.850079505084846735e-04
1.282000000000000000e+03,-6.164381151728315269e-04,-1.530154864127227822e-03,2.161933790804489164e-03,4.311558484923835735e-05
1.283000000000000000e+03,-2.552897983244794330e-03,-2.259258276943075343e-03,-4.272164527905448692e-03,9.140451171196772862e-04
1.284000000000000000e+03,2.057906524005597999e-03,-7.264662196048940826e-03,1.093284138970339499e-02,3.042407415275684510e-03
1.285000000000000000e+03,1.515937659453892505e-04,-1.026376223359168512e-02,-3.196549139313248356e-03,1.570634646178899023e-03
1.286000000000000000e+03,-9.208706583899040760e-04,-7.284565414226370009e-03,-2.726556416341077704e-03,5.935951890454335342e-03
1.287000000000000000e+03,-9.595498661416273578e-04,-1.493040288895107828e-02,7.396210623411470300e-03,5.322285765130299780e-03
1.288000000000000000e+03,-5.877977454174277989e-04,-4.132984653459737846e-03,2.624924386964311990e-03,2.037708623881507003e-04
1.289000000000000000e+03,-2.629908984112204300e-03,-7.166019160737448560e-03,-1.079433636902443240e-02,2.968111461690967848e-03
1.290000000000000000e+03,-1.404448403636781965e-03,2.680176353988631202e-03,-2.409049737396196100e-03,-1.351623099394297194e-03
1.291000000000000000e+03,2.996448679988143564e-03,5.034547623002708777e-03,4.526345195364798318e-03,1.915059967621758749e-03
1.292000000000000000e+03,1.245450630086498978e-03,1.685602173734088334e-03,-1.106395267082441007e-02,2.678612564692371342e-03
1.293000000000000000e+03,-1.189855640615888107e-03,-7.632837815976400986e-03,-1.187112201780016890e-03,-5.337470063425837907e-03
1.294000000000000000e+03,3.013375022486183483e-03,1.394644404937485718e-02,-2.918655771737039759e-03,-4.483479700814823016e-04
1.295000000000000000e+03,2.791562720772193269e-03,-2.919809262524149761e-03,-4.230181117903809504e-03,4.671307980275533900e-03
1.296000000000000000e+03,4.199685136626326448e-03,7.447810006782207629e-03,-2.354396679942966433e-03,7.170859788492530730e-03
1.297000000000000000e+03,-2.287913030544768897e-03,-1.417913925857456833e-02,-2.044787578543597745e-03,-1.237576607605168650e-03
1.298000000000000000e+03,2.121665605864616515e-04,-4.597285551034452876e-03,-2.830363151010312564e-03,1.827968537453593259e-03
1.299000000000000000e+03,1.170475808847264805e-03,5.017821010739332600e-03,-9.137572729443210751e-04,5.142638748309272777e-03
1.300000000000000000e+03,3.010036747773178886e-04,-3.356889084973552553e-04,-6.820918844885863128e-03,9.084716542745630181e-04
1.301000000000000000e+03,1.297194772194110515e-03,5.372801521131058411e-03,5.264753743307027528e-03,-3.130510236615677549e-03
1.302000000000000000e+03,6.423232626841495884e-04,5.663236610922121363e-03,-5.083584258770250386e-04,-5.961465301773738804e-03
1.303000000000000000e+03,-2.975689965527611967e-03,-7.080631385637733977e-04,5.731537243951062566e-03,-8.576930938729862910e-03
1.304000000000000000e+03,-3.601574524689902818e-04,-8.883299347371448329e-03,5.341282320034997783e-04,-9.732158827490986625e-03
1.305000000000000000e+03,2.195534032387621952e-03,1.806795363747169120e-02,-2.279906264964813925e-03,-3.064936843483174675e-03
1.306000000000000000e+03,4.707952979712470495e-03,1.009805927974225317e-02,5.603498973386069823e-03,3.301182188988985647e-03
1.307000000000000000e+03,-2.025305007344780413e-03,-5.615263274881565972e-03,-5.898208808673196385e-04,-3.712102818246840619e-03
1.308000000000000000e+03,-5.287958589074726219e-03,-7.869439375715617246e-03,-1.062001789176724754e-02,-4.634093583189224062e-03
1.309000000000000000e+03,-6.401515745260819186e-04,3.563687298572539366e-03,6.243435794585656257e-04,5.709526821217700970e-03
1.310000000000000000e+03,8.310979911372001327e-04,6.095729223078247098e-03,-1.683587545430147506e-03,5.273710860695241670e-03
1.311000000000000000e+03,8.127056725727758394e-04,-1.068069021565589902e-02,1.356719834010236894e-02,1.830043346893273819e-03
1.312000000000000000e+03,6.823469326276029824e-04,-2.318299959680929570e-03,-1.369319949742897960e-03,2.404771687696834800e-03
1.313000000000000000e+03,1.561319431597830206e-04,-3.698263974946111067e-03,9.857482260767973931e-03,3.622976415000554729e-03
1.314000000000000000e+03,1.851563545307541607e-04,-1.021933763856676392e-02,5.015800725767925738e-03,2.053725262228267914e-03
1.315000000000000000e+03,2.845900989109008839e-03,2.564339464863832005e-03,7.890564832207583312e-03,-5.479941529881969357e-03
1.316000000000000000e+03,3.055484409833231392e-03,-8.482712518719549843e-04,7.312363802160541659e-03,4.156370493824071422e-03
1.317000000000000000e+03,-1.229527962770978183e-03,-7.150275638016141862e-03,9.605072287314921076e-03,-4.380851553578512733e-03
1.318000000000000000e+03,1.354162028360019962e-03,3.861841867247460883e-03,6.148402142215819710e-03,4.932062660523558670e-03
1.319000000000000000e+03,-1.058582433144231606e-03,-8.430427759667288162e-03,-6.134106189584175028e-04,-2.920610558366243999e-03
1.320000000000000000e+03,-8.103508468137965394e-04,-3.455887067441643784e-03,-4.597832821632076225e-03,-2.111709126763982366e-03
1.321000000000000000e+03,1.541251767778294493e-03,1.233235994767495868e-03,5.154745942546066009e-03,-5.275557539060718969e-03
1.322000000000000000e+03,-1.801356884119603100e-03,1.431553334926048172e-03,-1.875183671570815336e-03,2.942000462763232418e-03
1.323000000000000000e+03,-1.608876039918921436e-03,-2.719746561815958655e-03,4.737222103772049248e-03,-5.721370146196047383e-03
1.324000000000000000e+03,1.546144226808010471e-03,-6.211864711396089707e-03,-1.850592062524428205e-03,6.315717601417546179e-03
1.325000000000000000e+03,-9.442969289029284939e-04,-7.700596317556126884e-03,-2.619844653942908150e-03,6.733911729800438808e-04
1.326000000000000000e+03,3.184608854027001258e-03,4.465450461165529523e-03,4.071605263526928420e-03,7.460333433896873707e-03
1.327000000000000000e+03,7.415234762584057681e-04,8.686372133025498099e-03,-3.293913705101696524e-03,-1.458076593869777563e-03
1.328000000000000000e+03,-1.055216092531408413e-03,3.507698150072803209e-04,-4.623927652696929388e-03,-1.906411644328235514e-03
1.329000000000000000e+03,7.640408691376779620e-04,3.833373327441507231e-03,2.993493318628507108e-03,-6.234109586491518376e-04
1.330000000000000000e+03,-2.958113348109864347e-04,-4.714421068380789635e-03,-3.398540022356635881e-04,2.992408717921166313e-03
1.331000000000000000e+03,1.513751777339469515e-03,3.079948914380785385e-04,-3.476501531831908270e-03,-1.721693022129081388e-03
1.332000000000000000e+03,1.221397887930198919e-03,-9.718389309756915451e-04,1.864324424700417732e-03,3.181509788846092514e-03
1.333000000000000000e+03,-3.895195205405987526e-04,-6.358028682044659409e-03,3.191910003986763236e-03,-6.017089228515438981e-03
1.334000000000000000e+03,-5.925938351187121219e-04,-3.064468342196691869e-03,-3.150668399322341384e-03,-2.837555948317525487e-04
1.335000000000000000e+03,-5.213853728434545386e-04,-1.801033893367514141e-03,-8.537758793504482066e-03,3.409029961167384885e-03
1.336000000000000000e+03,-1.085291986839174126e-03,-7.961930278530537919e-04,-1.211916798302631153e-02,-6.007517768672714434e-03
1.337000000000000000e+03,-6.810646197679434515e-04,1.049969788444311131e-03,-8.360164710575074265e-04,3.040228139820757257e-03
1.338000000000000000e+03,-2.754803823721273595e-03,2.018647970880539308e-04,-5.210944449757920482e-04,5.789250525264409350e-03
1.339000000000000000e+03,3.521388607464413269e-03,7.257450388740843694e-03,-7.475106009555958914e-04,1.336422097599183813e-03
1.340000000000000000e+03,-7.121384794306947607e-04,-8.060376128956117658e-03,2.669380983708715890e-03,2.586311231516398058e-03
1.341000000000000000e+03,3.878402108686819939e-03,6.280355655215859485e-03,-3.425639265312871787e-03,4.447231751895445485e-03
1.342000000000000000e+03,-1.773836527555843184e-04,-7.159311712495009840e-03,1.009675713268513506e-03,2.331625258313023679e-03
1.343000000000000000e+03,6.753219285490260747e-04,3.817262547155035341e-03,2.087181282052130368e-03,7.899031749404879232e-03
1.344000000000000000e+03,-2.369271165579470324e-03,-6.722899867527418021e-03,-7.405483951726651512e-03,-1.864385083439991332e-03
